1649460600000,42155.24000000,42330.00000000,42116.31000000,42252.01000000,519.86660000,1649462399999,21946195.88256550,17877,228.17139000,9633205.49459540,0
1649462400000,42252.02000000,42390.92000000,42160.00000000,42335.09000000,938.47193000,1649464199999,39686633.47950800,24652,436.60556000,18462490.71212780,0
1649464200000,42335.08000000,42455.66000000,42269.11000000,42435.02000000,464.62481000,1649465999999,19676528.92996480,16860,237.00372000,10037669.70435540,0
1649466000000,42435.03000000,42466.87000000,42333.00000000,42365.81000000,414.12838000,1649467799999,17560162.08019880,15575,202.55052000,8588439.16300110,0
1649467800000,42365.81000000,42434.27000000,42294.33000000,42433.40000000,334.28481000,1649469599999,14159114.32973880,14721,181.26929000,7678518.12207210,0
1649469600000,42433.40000000,42448.16000000,42290.00000000,42371.97000000,339.70134000,1649471399999,14393518.08967850,13368,148.25602000,6278756.26640320,0
1649471400000,42371.97000000,42371.98000000,42160.63000000,42180.00000000,554.96609000,1649473199999,23447530.53578940,19266,213.90836000,9038635.08236590,0
1649473200000,42180.00000000,42391.17000000,42125.48000000,42329.23000000,621.22757000,1649474999999,26257473.61056840,18910,328.43497000,13881488.85838590,0
1649475000000,42329.22000000,42439.22000000,42327.97000000,42380.00000000,379.40227000,1649476799999,16080204.10260810,12649,244.88061000,10378425.08975500,0
1649476800000,42380.00000000,42519.65000000,42341.79000000,42458.68000000,499.94419000,1649478599999,21217581.02266180,14257,309.29341000,13128648.13847060,0
1649478600000,42458.67000000,42560.99000000,42398.42000000,42406.82000000,349.21854000,1649480399999,14829942.46097630,12909,170.94060000,7258716.21827220,0
1649480400000,42406.82000000,42555.16000000,42406.01000000,42480.02000000,388.53581000,1649482199999,16506541.80900340,12144,218.84926000,9296660.65673110,0
1649482200000,42480.02000000,42640.00000000,42474.57000000,42586.04000000,332.71840000,1649483999999,14155039.28914120,13113,183.71749000,7815695.84325640,0
1649484000000,42586.04000000,42601.84000000,42453.49000000,42495.56000000,348.24436000,1649485799999,14806541.60559670,12977,135.97049000,5781066.31980790,0
1649485800000,42495.55000000,42516.69000000,42399.72000000,42440.00000000,258.62201000,1649487599999,10983649.88309000,11214,127.27158000,5405106.39193170,0
1649487600000,42440.01000000,42487.45000000,42390.72000000,42390.72000000,270.63207000,1649489399999,11486542.39083810,11907,130.76566000,5550422.96412570,0
1649489400000,42390.73000000,42515.00000000,42364.25000000,42481.09000000,326.05250000,1649491199999,13836860.35741330,12768,212.90158000,9034766.52600040,0
1649491200000,42481.08000000,42507.05000000,42372.54000000,42379.69000000,279.06955000,1649492999999,11844026.61151590,11383,139.00427000,5899462.33931440,0
1649493000000,42379.69000000,42509.04000000,42372.87000000,42463.51000000,315.32512000,1649494799999,13384156.29318910,13209,169.37193000,7188548.42509130,0
1649494800000,42463.50000000,42484.00000000,42415.00000000,42423.33000000,229.24054000,1649496599999,9730246.67016090,11083,114.06883000,4841592.48528670,0
1649496600000,42423.33000000,42485.44000000,42397.66000000,42443.11000000,246.58331000,1649498399999,10463437.47422020,10194,117.57627000,4989238.74373550,0
1649498400000,42443.11000000,42460.74000000,42371.61000000,42371.62000000,284.43509000,1649500199999,12064700.91459370,12217,120.41678000,5108365.26397100,0
1649500200000,42371.62000000,42485.44000000,42322.72000000,42480.56000000,299.57723000,1649501999999,12709634.93907430,13841,174.88894000,7420259.69085120,0
1649502000000,42480.56000000,42540.00000000,42440.34000000,42484.75000000,352.35659000,1649503799999,14969886.75543200,13127,186.50044000,7923711.41352630,0
1649503800000,42484.75000000,42505.00000000,42434.36000000,42445.10000000,228.14601000,1649505599999,9687271.60751020,10607,85.56578000,3633273.07115540,0
1649505600000,42445.09000000,42472.88000000,42397.39000000,42458.95000000,334.38404000,1649507399999,14188970.05651030,13748,174.22367000,7392648.46662260,0
1649507400000,42458.95000000,42522.44000000,42442.96000000,42506.35000000,373.18693000,1649509199999,15853406.31662260,12915,193.53195000,8220987.96970650,0
